Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2017-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Small states,SST,Agriculture value added per worker (constant 2010 US$),EA.PRD.AGRI.KD,1878.8843015839,1920.5083152838,1919.1736575878,1869.3296987245,1946.4086834224,1935.1300556111,1986.9217383796,1987.246543751,2047.0783047717,2150.177517712,2198.3491720981,2211.7389256945,2261.8105495231,2261.1832927496,2292.8069069345,2431.0572042954,2509.6369879529,2744.3994783511,2731.2925679991,2768.4886797272,2456.8777729318,2461.3019545896,2425.8342196915,2448.6808288375,2392.2301428391,2352.0876649565,2355.3112000675,2291.5936068331,2247.2076982655,2298.4079555424,2344.473219804,2349.1625031873,2344.0209564873,2331.0938296537,2304.9051240115,,
Sao Tome and Principe,STP,Agriculture value added per worker (constant 2010 US$),EA.PRD.AGRI.KD,,,,,,,,,,,,,,,,,,,,,,595.9148079506,595.9942043837,589.7181768701,611.8165296038,600.7997865358,636.3290564245,632.3682833543,686.7129117632,690.4038557774,694.9152363076,694.0628282179,684.2250588291,681.5569504985,688.6168769354,683.9666758155,
Suriname,SUR,Agriculture value added per worker (constant 2010 US$),EA.PRD.AGRI.KD,11359.2804989017,12859.0381389095,11990.5891334291,10940.1892936302,11358.5696075902,11092.1772148742,10809.299807766,10993.5991535924,10558.643326546,10303.2566139334,10391.0461540705,11681.6529727042,11946.3936400016,11085.9886173438,10967.8009727331,10248.0391357714,10046.8841450074,9749.0512519743,9133.5315611725,9497.548905677,9788.7619705473,10844.4136526261,10460.5396850449,10556.5083442405,10587.4655876707,9746.7762955836,10268.8910600133,10826.4192362514,9866.9521422603,12484.8592869216,12836.8996293525,13390.1058817438,14747.9757739769,13465.5430979789,13930.7392647625,14848.5587289572,14898.8502064473
Slovak Republic,SVK,Agriculture value added per worker (constant 2010 US$),EA.PRD.AGRI.KD,,,,,,,,,,,,,,,,5786.3552650997,5767.0076311677,6733.4576937549,6741.1762910519,5785.1783004702,6272.6452963961,7694.4887302919,8825.193898572,9361.2469854602,9497.4240194335,9366.7875051432,10358.1039812422,11902.6782699133,13472.5663380376,13283.9445136239,11607.2626577339,14039.5511552562,14829.1720378424,17973.3900021982,21629.7899139795,19240.279434733,22066.1034235009
Slovenia,SVN,Agriculture value added per worker (constant 2010 US$),EA.PRD.AGRI.KD,,,,,,,,,,,,,,,,25112.15964696,29147.2575204618,34396.4696416915,36662.5467270272,39446.3174393143,44181.433612845,49394.9632386403,60576.2526184212,50730.9719570577,69788.1525713474,71377.538327977,77246.8517282805,99514.2957629869,100008.335516831,101959.840003058,118441.916859243,147512.232712955,135371.21164857,161232.069268425,186920.47357983,251557.870163149,248524.772605229
Sweden,SWE,Agriculture value added per worker (constant 2010 US$),EA.PRD.AGRI.KD,18770.5144516961,19492.2091403876,21554.9793033986,23180.5923000142,24566.136175232,25492.9622296622,25971.102771708,25176.3137495935,25468.4374186029,28833.4920473603,31408.7154428206,30324.9787683772,31133.9892171711,33354.9479470946,33387.3316877536,34430.5225748802,35136.682027333,37431.8743859695,36789.9527705425,38642.988053841,40194.8675790618,43040.8976349814,45598.1315409852,47163.6068031538,53004.4712883175,51113.6823486466,58515.789680525,62853.2419298307,62965.6503102475,62738.1095396442,60650.3870575227,62222.9220346997,64561.7363839604,66021.1531172491,69168.5479027795,73061.9762652144,77932.5907120211
Swaziland,SWZ,Agriculture value added per worker (constant 2010 US$),EA.PRD.AGRI.KD,2801.3006005363,2791.0659129656,2434.4796307875,2231.3641512589,2659.6497780377,2590.4292639222,2987.2968316052,2653.5325179765,2433.8182403116,2834.6619521629,2748.405714905,2909.6674468458,2359.9338670908,2177.7795527598,2277.7047143841,2217.5782494955,2505.8298259335,2534.4622255914,2513.3223657628,2715.5125211088,2736.6810683384,2705.789906723,2816.4820108806,3097.7669542448,2737.1793377131,3310.1893962834,3237.3838931067,3137.3678717609,3418.3257925014,3725.9712972391,3266.7520253602,3480.6239033293,3688.9756658072,4167.5443761161,4310.5778397385,4520.0901983984,2667.1388496686
Sint Maarten (Dutch part),SXM,Agriculture value added per worker (constant 2010 US$),EA.PRD.AGRI.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,Agriculture value added per worker (constant 2010 US$),EA.PRD.AGRI.KD,1301.3017092931,1395.6221144752,1080.7734163573,1345.602222796,1110.0123774157,1106.2935281082,1184.8066099954,1128.6145589094,1031.3074811958,1017.7647333504,1151.6039510418,1062.0572174211,906.4960703026,838.6149645453,902.2539208298,836.1533196954,874.2840153062,912.4147109171,912.4147109171,1022.721764924,1028.1407310019,1004.7904230706,1016.9768149059,924.1022219007,897.760904676,966.8623308713,915.1171156888,891.90490726,933.3301377616,779.4068062223,730.969190739,756.618142023,749.2016032901,917.0428473874,865.6349134316,,
Syrian Arab Republic,SYR,Agriculture value added per worker (constant 2010 US$),EA.PRD.AGRI.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,Agriculture value added per worker (constant 2010 US$),EA.PRD.AGRI.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,Agriculture value added per worker (constant 2010 US$),EA.PRD.AGRI.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,1814.8540750475,1702.1156318959,1629.2069340033,1869.0788457179,1706.0915156292,1885.2679281911,1825.925525142,1922.7109615552,2096.5955001438,1953.3093125872
East Asia & Pacific (IDA & IBRD countries),TEA,Agriculture value added per worker (constant 2010 US$),EA.PRD.AGRI.KD,531.0740225611,551.6966156692,582.9302820403,603.6375403458,645.6007620913,635.7723935626,636.4173163978,645.5405937098,652.8408577131,664.3384082779,684.9257789866,694.0668189641,723.1674883956,735.9916282507,756.6422177763,783.0859867993,814.9730465631,834.8445541125,850.0963602171,870.6224707258,882.3512956302,903.2954137892,926.438952314,956.8602575473,1005.4984713823,1050.0128586788,1099.1497465449,1138.1878855957,1191.6314102922,1230.5295211433,1278.5807069599,1335.3044125539,1395.9427457454,1452.3382008726,1514.7039182689,1575.2647081879,1631.4552623548
Europe & Central Asia (IDA & IBRD countries),TEC,Agriculture value added per worker (constant 2010 US$),EA.PRD.AGRI.KD,,,,,,,,,,,4546.9608585713,4520.2136858228,4226.2247190504,4333.3567429777,4036.8003651259,4000.7808050416,3818.7702104393,3931.9031111023,3844.7747938158,4094.0340269045,4476.3276470229,4696.2649202611,4995.4177416623,5094.6273989524,5482.2548670943,5673.7685937609,5880.557452942,5738.5655488521,6201.8965588348,6474.6010749264,6426.7787361158,7186.3730786647,7154.1849917989,7754.5008228058,8044.0556566672,8480.5153520587,8980.1043294708
Togo,TGO,Agriculture value added per worker (constant 2010 US$),EA.PRD.AGRI.KD,685.1258477281,670.2046822044,594.3867054455,582.9895291394,735.0442744849,767.5099972141,758.0221598106,739.8008313275,786.9408591102,810.6804088704,818.4006805868,797.672943407,797.9124699204,838.5521783901,823.1555115106,852.7756088938,969.5001433678,984.2002470773,932.5334680986,959.1346827058,893.8885478631,926.2752389506,913.0234132821,884.2636506663,900.8951172849,977.3530595772,912.3027215838,919.5443131163,1053.5517925782,764.3967969309,764.4740792959,790.9926971949,858.313297906,845.4308492359,952.5486817915,929.4286595389,996.8548507117
Thailand,THA,Agriculture value added per worker (constant 2010 US$),EA.PRD.AGRI.KD,959.4705884783,992.497855461,984.8180664849,1007.4218894953,1028.3077975525,1048.1166181402,1027.5783743177,1005.636719194,1087.18157531,1164.1619798354,1105.5323530437,1198.5068755465,1275.8948320818,1120.3354216927,1220.9525123893,1226.5471340287,1280.7913605648,1269.7693497372,1287.0545295946,1364.6845651719,1445.7394882292,1482.4340922639,1484.0448523503,1662.5429186031,1642.5257879797,1642.6586478955,1724.6623819237,1771.0908542955,1837.7655753493,1850.1504889631,1860.0079637293,1998.4301281716,2076.3224512531,2117.1356269549,2133.5160852579,2041.1895401661,2084.847499224
Tajikistan,TJK,Agriculture value added per worker (constant 2010 US$),EA.PRD.AGRI.KD,,,,,,,,,,,,,854.5003342188,850.6490579822,832.5640408472,755.4980095663,662.209452453,691.9327275443,724.342487543,738.0699506022,818.0144442375,839.1035346165,932.4333652261,1004.4133037819,1140.7777862989,1139.7124872399,1183.8221657813,1180.2594589889,1245.2491004277,1354.3876224744,1429.644661233,1530.705370024,1681.2657995781,1842.3335875591,1878.4535005634,1938.5647688577,
Turkmenistan,TKM,Agriculture value added per worker (constant 2010 US$),EA.PRD.AGRI.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3632.6987681971,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Agriculture value added per worker (constant 2010 US$),EA.PRD.AGRI.KD,3009.4036251588,3134.1706214925,3136.2420145614,3156.8263541657,3260.1693767101,3411.4341635087,3356.0044648929,3562.005382203,3647.0287922026,3672.0555893652,3747.3409469643,3752.7656078058,3800.2749130929,3862.8605255258,3914.512385332,4064.8821440907,4173.3143748884,4174.294132311,4295.6349563804,4466.5599289939,4545.6378862275,4697.2053852475,4850.6673804142,5124.344767677,5249.6911578804,5474.0975268222,5704.1525963384,5995.9582579386,6224.0004608756,5964.0071844638,6442.8861211021,6694.8799352214,6667.5447125817,7122.6765289346,6940.6906976478,7257.065795359,7181.3896979495
Timor-Leste,TLS,Agriculture value added per worker (constant 2010 US$),EA.PRD.AGRI.KD,,,,,,,,,,,,,,,,,,,,,670.9956709957,648.5355648536,650.9803921569,592.7272727273,581.6326530612,576.0517799353,586.2068965517,545.1807228916,535.5029585799,569.7674418605,542.6136363636,436.4640883978,534.7593582888,518.1347150259,488.7218045113,,
Middle East & North Africa (IDA & IBRD countries),TMN,Agriculture value added per worker (constant 2010 US$),EA.PRD.AGRI.KD,2140.6142701179,2061.5247445521,2174.9293449594,2147.5910907143,2284.2484577902,2476.8538445826,2581.2057091283,2556.3148232336,2639.8945322585,2785.0573885683,2813.0415093821,2980.5707139362,3022.9254077818,2967.0419923656,3156.664976929,3100.7944800734,3426.1368230631,3276.8948323345,3556.0995614216,3437.2541491795,3394.4738234543,3500.2716086953,3699.9224351205,3786.6132804422,3885.0635251876,4091.9952437428,4328.1586264128,4207.1382840957,3877.1743749083,4250.2748249432,4418.437541506,4615.3948793644,4706.0193600707,5023.5270668295,5156.8941831255,,
Tonga,TON,Agriculture value added per worker (constant 2010 US$),EA.PRD.AGRI.KD,4610.9347141173,4438.7852553728,5028.369940512,4515.7444124127,4942.1244437795,5310.3605829005,5349.123177731,4992.1899581793,4512.5145508339,4715.3978785473,4477.8716520723,4918.1056510304,4872.2032099825,5002.085271275,4977.8136353443,5013.5296717182,5029.461083789,5433.8214968076,5434.8910332871,5348.8815744491,5646.874423908,5552.4491174187,5594.0791143427,5650.1553560993,5775.2911241934,5651.7704642172,5323.2403076284,5377.5024786729,5558.1041237737,5482.7707145626,5510.0551892506,5619.7931676986,5647.3670425237,5859.0419633718,6642.3498235034,6465.3012034678,
South Asia (IDA & IBRD),TSA,Agriculture value added per worker (constant 2010 US$),EA.PRD.AGRI.KD,627.3636535895,641.6731196122,633.0882357531,678.9024221533,675.5616055675,674.8428571874,667.7719332793,649.5392204296,721.4082833519,722.3569819618,741.5828367279,722.6683914156,759.2718230445,766.2392705176,790.1558811452,784.7614838355,848.8311474282,822.8080117377,859.8110406026,872.2053375195,871.6856240158,900.9218070038,840.9672492761,895.4947003633,887.8896563754,920.9076235551,946.3431281151,990.6840925644,984.2309725638,989.8071877978,1048.4673177881,1083.4242924846,1093.8077895084,1135.7653426003,1130.1902768843,1131.654651811,1167.5482865559
Sub-Saharan Africa (IDA & IBRD countries),TSS,Agriculture value added per worker (constant 2010 US$),EA.PRD.AGRI.KD,,,838.7983869758,789.9483962084,729.7948774874,774.9698977931,797.7735899983,792.7234225148,805.2145965398,852.2124962428,781.6074827372,787.8395412291,756.492207995,709.9675733475,697.9598759796,705.0846446578,747.2763120719,760.08488585,763.9412721538,784.5861941259,776.3013479959,793.4119660405,906.541911413,916.6486065361,932.3125818352,963.2739330681,994.6455610737,1028.8339814077,1081.0859542633,1092.0246233629,1120.5778996848,1130.4843363553,1174.1248367375,1184.7918611101,1209.575352102,1223.2677593284,1249.8218635871
Trinidad and Tobago,TTO,Agriculture value added per worker (constant 2010 US$),EA.PRD.AGRI.KD,,,,,1928.1231073779,2148.1802438508,2163.8990431728,2259.519069387,2414.5197268784,2609.6994511217,2900.0435562249,2995.2274606345,2834.8848925801,3009.4175528668,3174.687956228,3141.5400513006,3357.467326386,3797.8984272027,3522.9443035543,3602.6557742633,3517.3947707834,3900.6317073287,4240.3990198319,3593.2967292008,2363.4420177308,2234.7422781462,2008.2307364774,2496.7642229621,2687.5294119613,1856.4636222916,2452.2065019515,2513.1925581987,2244.4776984472,2114.9886004599,2199.7476489555,2277.3029827251,2190.9843666875
Tunisia,TUN,Agriculture value added per worker (constant 2010 US$),EA.PRD.AGRI.KD,2036.6223063967,2169.6678135043,1948.7537642036,2000.4331461914,2264.3350211614,2669.1506476574,2361.4879754767,2871.807696107,2149.9794084939,2414.3149801498,3170.4914840179,3519.7133148807,3646.3939110945,3402.0289064178,3010.6065592049,2666.87688217,3402.6310679933,3451.5143464515,3470.8699694718,3821.4811952942,3781.7405822812,3656.0031852486,3267.8935191983,3828.4423903348,4323.4553903074,3960.3277969567,4241.079439635,4259.937679102,4200.0247539602,4559.032794061,4123.0537448895,4530.7146262384,4788.9198597798,4627.3183928317,4792.5225062744,5244.0825417291,
Turkey,TUR,Agriculture value added per worker (constant 2010 US$),EA.PRD.AGRI.KD,5349.218413078,5130.456390071,5108.8963705074,4965.8547807999,4872.4664813568,4711.1044619727,4856.4278023925,4737.8333795137,4925.5084521725,4383.3724849316,4755.372836717,4694.7722366276,4978.4027716694,5408.1062555834,4956.9714808872,5082.107567439,5328.6228695211,5361.7575634232,5757.5074831901,5446.8920010678,6249.2146378204,5673.8592375551,6140.8995801567,6265.0562113623,6588.3804447705,7221.9294411098,7398.8841289986,7088.5414295129,7505.9547699776,7917.1810441458,8636.435788258,9051.3203718524,9376.0359566496,9729.7236343921,9931.0345296713,11005.5875866531,10723.6144286711
Tuvalu,TUV,Agriculture value added per worker (constant 2010 US$),EA.PRD.AGRI.KD,,,,,,,,,,,6295.4247680415,6098.2342869589,5984.1054417809,6035.9919961577,6069.7560117917,6108.5900233834,6481.072917901,6483.6618520071,6371.9061964264,6299.8475304728,6174.2842263261,6066.8434609223,5951.096531928,5965.7671585293,6233.3982217491,6288.9524327762,7066.7113871556,7145.4581328833,7197.2368150057,7439.9493874542,8512.1995964043,8542.4038276424,7076.527762308,7093.2479617433,7182.8898051676,6966.1744460347,
Tanzania,TZA,Agriculture value added per worker (constant 2010 US$),EA.PRD.AGRI.KD,,,,,,,,,,,409.6323313407,411.2037634711,403.3969745282,403.2229298165,399.8469516237,412.1621429713,418.1461266919,419.3615037054,419.0846348569,428.0646102114,439.1398649568,452.7293178692,466.1985423774,471.6529506593,489.3924698369,516.1702069752,516.805365362,516.4988414382,542.1665536257,555.9288870963,556.5035925621,560.8782778969,563.6172428853,565.6386183748,568.1085965483,564.2616544751,558.5930750923
Uganda,UGA,Agriculture value added per worker (constant 2010 US$),EA.PRD.AGRI.KD,,,460.9912978602,476.9776742322,449.6087125713,421.1571803293,417.85795052,412.7625228695,421.478837809,433.4375598738,442.3859056029,442.7179737348,426.9027251829,455.1003230237,452.0320758734,467.9305564889,477.3621241178,472.592197543,471.0463493869,487.8746056753,474.8329941576,499.7347791584,521.570595104,518.7835594747,513.0831727879,509.6783920268,498.4021361849,484.7309464892,477.8298289635,479.2697316727,480.115320196,482.579858685,473.2573998185,470.1671606963,471.7579354076,470.4566486877,473.2962051279
Ukraine,UKR,Agriculture value added per worker (constant 2010 US$),EA.PRD.AGRI.KD,,,,,,,,,,,,,2067.4818805581,2258.6467353856,2101.4704552895,2090.8500784602,1926.4099441753,1952.5238569256,1776.0147308477,2005.8383774849,2309.283135921,2617.1082764003,2765.2503110759,2584.2321262961,3200.0013453186,3274.0840300982,3464.386418954,3393.122403577,4078.0918157131,4121.7224864982,4199.6968632316,5182.5183299684,5147.3760938677,6020.123305135,6382.2137201141,6331.6182690491,6962.5384498825
Upper middle income,UMC,Agriculture value added per worker (constant 2010 US$),EA.PRD.AGRI.KD,801.3071998867,822.4599521059,850.7690648699,857.4518032043,903.6196135239,908.4904015191,907.5109028889,926.3224904851,935.6110951021,935.5625333071,978.5684812518,986.906711514,1115.5894664113,1129.0364170551,1138.5797528413,1168.7467361007,1207.968443845,1225.2824409495,1247.6939331598,1285.2708116693,1321.3407589568,1354.4096859334,1401.0966733212,1442.6651915721,1507.7692702712,1575.2606232194,1649.758096312,1688.7364156847,1750.6590868257,1782.9491979696,1867.992354554,1962.8253694809,2014.855356436,2121.2243185886,2172.3273568974,2221.4012158097,2270.928186681
Uruguay,URY,Agriculture value added per worker (constant 2010 US$),EA.PRD.AGRI.KD,,,,10184.0574513353,8877.3092089507,10043.9972120965,9792.2548681378,10293.4472546725,10427.7314552792,10898.1012421846,10639.0495470171,10329.3450493994,11409.3899675759,10904.4820866455,12007.2527703348,12537.7120948463,13782.9080045534,14069.4413062858,14674.6251153855,13996.7145540112,13538.2736676766,12444.5174474973,12757.1738056364,14044.4637659068,15255.3969964498,15449.8652306573,16348.3186656713,14837.7984588872,15235.2508403807,15744.3181048478,15598.4642631372,17756.2027057836,17712.9149731383,18063.9444446182,18211.3452937519,18082.567394526,18211.1485893514
United States,USA,Agriculture value added per worker (constant 2010 US$),EA.PRD.AGRI.KD,,,,,,,,,,,,,,,,,,33978.9034301607,33967.2503608409,37792.3718291906,44136.2430744337,42801.5577432164,43714.5126184032,49325.7592720971,52443.2988676575,58104.2223262514,59883.9360277981,52163.2804567578,56668.4090214067,65583.1348946136,67897.9673176564,65633.0591853361,61633.8235636969,75245.5017879949,76456.5237804878,80537.7327094474,
Uzbekistan,UZB,Agriculture value added per worker (constant 2010 US$),EA.PRD.AGRI.KD,,,,,,,,,,,,,1344.4275818303,1370.4758659323,1336.9770319408,1366.4202138216,1282.9385740151,1340.9380052957,1384.5763297667,1448.4012091628,1485.0660725424,1540.0845567573,1630.6324178418,1741.5154225447,1910.1647759808,2020.1997533178,2117.8112603734,2224.5027753269,2316.8738966844,2446.2237094432,2616.4302368635,2799.4638515804,3013.3161386749,3243.6477665272,3500.3825487875,3777.1411144387,4071.743464361
St. Vincent and the Grenadines,VCT,Agriculture value added per worker (constant 2010 US$),EA.PRD.AGRI.KD,2064.4592016156,2874.3379828257,2640.1670537867,2681.2633473374,2891.3190404143,3149.3710873058,3156.6141163249,2856.9647060259,4232.2804780058,3987.6074245545,4636.0842530238,4006.7337320782,4793.486925982,4421.2648274341,2859.5971072107,4164.8969320056,3976.8801042166,3299.8790533105,3597.9470957068,3501.3776581001,3703.6342916473,3450.958039095,3848.323566096,3654.0198105317,3517.6902656589,3596.2254710708,3722.490792325,4137.0896962798,3985.0428319685,4581.3373747501,3764.5892255892,3758.5164302313,3796.2722580703,4023.3896652796,4134.7513702816,3961.3126774704,4193.633502423
"Venezuela, RB",VEN,Agriculture value added per worker (constant 2010 US$),EA.PRD.AGRI.KD,15741.469312676,15048.3614833158,15172.8730527376,14662.780334317,15356.8295097741,16291.1626980281,17300.9281887311,17660.5170336964,18170.3281036642,16875.7926381348,16331.7887513072,16870.4770589522,17352.864898191,17962.1298988404,17805.7692544817,17793.3636503372,18229.8643030646,18147.1893827933,18895.7404038049,19296.0356950026,20813.0655658141,21421.9312376503,21330.1292500075,21183.1667326608,22477.95153361,25040.482715466,25665.1901423804,26538.7025394785,27832.3112760186,28531.912988749,29272.9110351091,29523.8031859392,30626.0105476982,30679.4100191616,,,
British Virgin Islands,VGB,Agriculture value added per worker (constant 2010 US$),EA.PRD.AGRI.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,Agriculture value added per worker (constant 2010 US$),EA.PRD.AGRI.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,Agriculture value added per worker (constant 2010 US$),EA.PRD.AGRI.KD,,,,,,431.9155160633,434.130399523,419.5998509497,425.7488115969,446.6526340385,441.2331573145,442.0821543665,463.4332525674,469.6461264602,476.6909097737,491.0299597909,504.3702162273,525.8870849549,538.7432551272,558.110537395,584.9196503145,587.0923161048,605.926772352,620.1827008293,642.602336993,660.6610473264,676.5552925768,695.2688381383,718.6904637049,723.6177526711,719.0609195752,741.9457888905,756.6726532204,770.3121189534,791.2962427149,805.728218191,813.0248105043
Vanuatu,VUT,Agriculture value added per worker (constant 2010 US$),EA.PRD.AGRI.KD,2375.4875792849,2795.2975995776,2468.2720136832,3536.7706797435,3763.3711902767,3369.4872425617,3133.4270655825,2852.9290028858,2739.0515717168,2743.9263362018,3230.6024577305,2949.0255873011,2726.0591130901,2934.6345914017,2971.6399320903,2988.4955706819,3132.9775535314,3278.5458637929,3559.9054978761,3398.5972800036,3449.7179467513,3439.3156254913,3387.1453781262,3513.9109205401,3569.3501451153,3652.1724362904,3602.2853252317,3627.942301793,3720.7197616797,3646.5610922323,3822.2143240354,3950.1259082202,4037.8195509792,4125.0404956639,4298.9037373905,,
World,WLD,Agriculture value added per worker (constant 2010 US$),EA.PRD.AGRI.KD,973.3497911233,991.9990952554,1016.748492568,1026.316861108,1054.0542237038,1049.0655570894,1044.5844907978,1048.545840593,1074.2832236617,1083.8991367844,1154.4329416896,1176.4763704775,1263.6565597837,1247.3417967155,1260.2153589075,1311.3236191188,1371.9351695278,1470.5080513967,1490.4088055757,1530.4105020326,1557.4671105306,1572.8282609186,1598.4599025305,1630.2552060603,1689.2799481779,1733.7086193,1778.2287124991,1812.1610754466,1872.0475394443,1905.626635429,1953.4858531673,2011.9426135336,2027.9256550857,2122.7708536058,2152.8544139977,2179.1703096344,2024.2103718603
Samoa,WSM,Agriculture value added per worker (constant 2010 US$),EA.PRD.AGRI.KD,,,,,,,,,,,,,,,3670.6680189843,4135.7914678371,4452.0681561558,4161.4163784521,3876.2891557763,3926.5717050506,3928.7825548016,3987.1329481456,3982.9686514111,3916.1758445705,3719.0247084967,4136.0942689341,3961.3286452336,4230.8882026223,4285.3629948691,3822.8684062744,3723.2733715402,3814.8745467581,3540.9844836589,3454.5029474085,4010.3305412539,3996.9022668229,4254.8960821055
Kosovo,XKX,Agriculture value added per worker (constant 2010 US$),EA.PRD.AGRI.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,Agriculture value added per worker (constant 2010 US$),EA.PRD.AGRI.KD,,,,,,,,,,,902.9759188564,861.164205303,904.7960718576,884.0065813142,855.6811481956,865.3332071767,879.6114021648,919.4242106134,1020.0054007446,1014.6062957539,1022.1811764149,1026.4835009073,1019.1599293675,998.053555201,969.3013317041,966.7768240581,981.7010779039,1023.9173309028,1055.4115532657,1058.4081265385,1089.7040892132,942.0963918631,969.4362838327,998.9331061519,1000.9649746614,746.0781637026,698.1453223026
South Africa,ZAF,Agriculture value added per worker (constant 2010 US$),EA.PRD.AGRI.KD,3543.4207717889,3725.1102589361,3385.3756604125,2597.5349902655,2879.6541921877,3450.6419547552,3689.1617370227,3803.7839772323,3939.2985957312,4543.5444368224,4235.0401857863,4448.9923259606,3240.2332279437,4023.1234214342,4356.0531128991,3512.0091258429,4398.7435984064,4493.3400025779,4313.3520326058,4643.956726954,4942.111434576,4859.9864482102,5267.6129230223,5397.7156315656,5574.7443290469,5876.6135044752,5704.5519027626,5965.7592101984,7305.6935176174,7361.0735797263,7542.8978819133,7919.9496706272,8296.8757211774,8923.2287009105,9826.3122645186,9507.7565336971,9020.5326135211
Zambia,ZMB,Agriculture value added per worker (constant 2010 US$),EA.PRD.AGRI.KD,966.212293382,1012.9576106915,861.9449292596,899.5412113436,914.9110385422,904.5887005393,939.9852410832,879.0462187597,1004.7337160844,938.3610935514,823.1587340226,840.6825433798,552.2490710915,911.1449284252,727.2411724644,946.5418993487,915.1678975917,843.7308915738,830.1983668762,887.3911665567,874.2864006097,826.0405416958,786.2383849427,797.503745599,798.2453380725,758.1448234545,734.852471493,691.6446231588,658.5580792856,647.305289715,593.8463404844,623.7412470246,627.9128153897,587.3129170005,577.1330694502,517.3205036853,
Zimbabwe,ZWE,Agriculture value added per worker (constant 2010 US$),EA.PRD.AGRI.KD,660.5742598608,728.8183600431,652.5112758338,529.891741943,628.7616455986,749.8158866057,663.8284028388,613.7258043096,608.9660237615,607.7850971564,659.4554576204,648.2130320351,486.6643144937,606.0075166265,637.9033833378,579.7350013917,683.2660659052,694.9335398751,732.4707450716,771.2672941688,784.2861035039,894.9074321343,682.6378042766,584.5535254668,536.4277965946,514.1005571333,497.9277123022,467.5296810752,285.1628063554,348.0363175349,371.131045542,371.93341997,394.3290288185,376.5646227781,453.7489525601,422.0452055855,399.9520539076
